"fk_vtl_id","unixtime","coordinate","vel_mph"
-60,1202515992,"(-122.0952,37.6465)",36
-60,1202515998,"(-122.0952,37.6465)",34
-60,1202515999,"(-122.0952,37.6465)",37
-60,1202516193,"(-122.0952,37.6465)",42
-60,1202516223,"(-122.0952,37.6465)",41
-60,1202516286,"(-122.0952,37.6465)",43
-60,1202516319,"(-122.0952,37.6465)",39
-60,1202516326,"(-122.0952,37.6465)",36
-60,1202516499,"(-122.0952,37.6465)",23
-60,1202516600,"(-122.0952,37.6464)",30
-60,1202516629,"(-122.0952,37.6465)",23
-60,1202516703,"(-122.0952,37.6465)",26
-60,1202516787,"(-122.0952,37.6464)",35
-60,1202516829,"(-122.0951,37.6465)",35
-60,1202516928,"(-122.0952,37.6465)",34
-60,1202517042,"(-122.0952,37.6465)",34
-60,1202517160,"(-122.0952,37.6465)",29
-60,1202517380,"(-122.0952,37.6465)",28
-60,1202517490,"(-122.0952,37.6464)",32
-60,1202517502,"(-122.0952,37.6465)",27
-60,1202517617,"(-122.0952,37.6465)",36
-60,1202517680,"(-122.0952,37.6465)",41
-60,1202517770,"(-122.0952,37.6465)",38
-60,1202517792,"(-122.0952,37.6465)",36
-60,1202517883,"(-122.0952,37.6465)",35
-60,1202517989,"(-122.0952,37.6464)",26
-60,1202517989,"(-122.0952,37.6465)",27
-60,1202518033,"(-122.0952,37.6465)",27
-60,1202518075,"(-122.0952,37.6465)",27
-60,1202518112,"(-122.0952,37.6465)",28
-60,1202518164,"(-122.0952,37.6465)",34
-60,1202518200,"(-122.0952,37.6465)",36
-60,1202518269,"(-122.0952,37.6465)",37
-60,1202518292,"(-122.0952,37.6465)",37
-60,1202518345,"(-122.0952,37.6465)",35
-60,1202518413,"(-122.0952,37.6465)",36
-60,1202518543,"(-122.0952,37.6465)",34
-60,1202518617,"(-122.0952,37.6465)",25
-60,1202518696,"(-122.0952,37.6465)",28
-60,1202519026,"(-122.0952,37.6465)",41
-60,1202519060,"(-122.0952,37.6465)",41
-60,1202519075,"(-122.0952,37.6465)",32
-60,1202519243,"(-122.0952,37.6465)",32
-60,1202519323,"(-122.0952,37.6465)",28
-60,1202519347,"(-122.0952,37.6464)",34
-60,1202519432,"(-122.0952,37.6465)",23
-60,1202519509,"(-122.0952,37.6465)",31
-60,1202519585,"(-122.0951,37.6465)",36
-60,1202519738,"(-122.0952,37.6465)",23
-60,1202519816,"(-122.0952,37.6465)",18
-60,1202520006,"(-122.0952,37.6465)",36
-60,1202520021,"(-122.0952,37.6465)",33
-60,1202520036,"(-122.0952,37.6464)",33
-60,1202520495,"(-122.0952,37.6465)",31
-60,1202520741,"(-122.0952,37.6465)",13
-60,1202520856,"(-122.0952,37.6465)",28
-60,1202520938,"(-122.0952,37.6465)",28
-60,1202521193,"(-122.0952,37.6465)",25
-60,1202521261,"(-122.0952,37.6465)",29
-60,1202521366,"(-122.0952,37.6465)",30
-60,1202521398,"(-122.0952,37.6465)",30
-60,1202521424,"(-122.0952,37.6465)",35
-60,1202521462,"(-122.0952,37.6464)",40
-60,1202521515,"(-122.0952,37.6464)",35
-60,1202521619,"(-122.0952,37.6465)",40
-60,1202521927,"(-122.0952,37.6465)",32
-60,1202521962,"(-122.0952,37.6464)",29
-60,1202522061,"(-122.0952,37.6465)",30
-60,1202522115,"(-122.0952,37.6465)",31
-60,1202522183,"(-122.0952,37.6465)",20
-60,1202522221,"(-122.0952,37.6465)",19
-60,1202522229,"(-122.0952,37.6465)",18
-60,1202522320,"(-122.0952,37.6465)",19
-60,1202522354,"(-122.0952,37.6465)",24
-59,1202494773,"(-122.0937,37.6445)",69
-59,1202494784,"(-122.0937,37.6445)",68
-59,1202494829,"(-122.0938,37.6445)",63
-59,1202494883,"(-122.0937,37.6445)",71
-59,1202494944,"(-122.0937,37.6445)",58
-59,1202495170,"(-122.0938,37.6445)",61
-59,1202495197,"(-122.0938,37.6445)",56
-59,1202495223,"(-122.0937,37.6445)",67
-59,1202495864,"(-122.0937,37.6445)",63
-59,1202495888,"(-122.0937,37.6445)",63
-59,1202496068,"(-122.0938,37.6445)",62
-59,1202496266,"(-122.0938,37.6445)",60
-59,1202496572,"(-122.0937,37.6445)",68
-59,1202496835,"(-122.0937,37.6445)",64
-59,1202496838,"(-122.0938,37.6445)",65
-59,1202496903,"(-122.0938,37.6445)",64
-59,1202496906,"(-122.0938,37.6445)",57
-59,1202497022,"(-122.0938,37.6445)",67
-59,1202497110,"(-122.0938,37.6445)",65
-59,1202497120,"(-122.0938,37.6445)",63
-59,1202497161,"(-122.0938,37.6445)",70
-59,1202497257,"(-122.0937,37.6445)",63
-59,1202497292,"(-122.0938,37.6445)",63
-59,1202497351,"(-122.0938,37.6445)",65
-59,1202497415,"(-122.0938,37.6445)",69
-59,1202497445,"(-122.0938,37.6445)",57
-59,1202497693,"(-122.0938,37.6445)",65
-59,1202497719,"(-122.0938,37.6445)",68
-59,1202497925,"(-122.0937,37.6445)",68
-59,1202498212,"(-122.0937,37.6445)",65
-59,1202498338,"(-122.0938,37.6445)",61
-59,1202498383,"(-122.0938,37.6445)",61
-59,1202498475,"(-122.0938,37.6445)",60
-59,1202498495,"(-122.0938,37.6445)",63
-59,1202498586,"(-122.0938,37.6445)",55
-59,1202498652,"(-122.0938,37.6445)",61
-59,1202499034,"(-122.0937,37.6445)",67
-59,1202499059,"(-122.0938,37.6445)",67
-59,1202499239,"(-122.0938,37.6445)",52
-59,1202499437,"(-122.0938,37.6445)",63
-59,1202499658,"(-122.0937,37.6445)",62
-59,1202499661,"(-122.0938,37.6445)",69
-59,1202499690,"(-122.0938,37.6445)",56
-59,1202499810,"(-122.0938,37.6445)",61
-59,1202499825,"(-122.0937,37.6445)",66
-59,1202499850,"(-122.0937,37.6445)",64
-59,1202499860,"(-122.0938,37.6445)",63
-59,1202500221,"(-122.0937,37.6445)",66
-59,1202500383,"(-122.0938,37.6445)",56
-59,1202500472,"(-122.0938,37.6445)",61
-59,1202500598,"(-122.0938,37.6445)",59
-59,1202500686,"(-122.0938,37.6445)",62
-59,1202500765,"(-122.0938,37.6445)",66
-59,1202500864,"(-122.0937,37.6445)",67
-59,1202500934,"(-122.0938,37.6445)",62
-59,1202500957,"(-122.0937,37.6445)",59
-59,1202501004,"(-122.0938,37.6445)",61
-59,1202501022,"(-122.0937,37.6445)",72
-59,1202501136,"(-122.0938,37.6445)",54
-59,1202501138,"(-122.0938,37.6445)",61
-59,1202501142,"(-122.0938,37.6445)",56
-59,1202501263,"(-122.0937,37.6445)",66
-59,1202501410,"(-122.0937,37.6445)",59
-59,1202501456,"(-122.0938,37.6445)",60
-59,1202501725,"(-122.0938,37.6445)",50
-59,1202501736,"(-122.0938,37.6445)",55
-59,1202501823,"(-122.0937,37.6445)",71
-59,1202501844,"(-122.0938,37.6445)",60
-59,1202501890,"(-122.0938,37.6445)",55
-59,1202502046,"(-122.0937,37.6445)",60
-59,1202502055,"(-122.0937,37.6445)",72
-59,1202502214,"(-122.0937,37.6445)",63
-59,1202502585,"(-122.0938,37.6445)",60
-59,1202502593,"(-122.0937,37.6445)",58
-59,1202502664,"(-122.0938,37.6445)",64
-59,1202502818,"(-122.0938,37.6445)",62
-59,1202502844,"(-122.0937,37.6445)",65
-59,1202503057,"(-122.0937,37.6445)",69
-59,1202503058,"(-122.0937,37.6445)",65
-59,1202503131,"(-122.0938,37.6445)",63
-59,1202503139,"(-122.0938,37.6445)",62
-59,1202503297,"(-122.0938,37.6445)",59
-59,1202503315,"(-122.0937,37.6445)",65
-59,1202503436,"(-122.0937,37.6445)",60
-59,1202503468,"(-122.0938,37.6445)",66
-59,1202503515,"(-122.0937,37.6445)",64
-59,1202503561,"(-122.0938,37.6445)",46
-59,1202503649,"(-122.0938,37.6445)",56
-59,1202503857,"(-122.0937,37.6445)",70
-59,1202504099,"(-122.0937,37.6445)",62
-59,1202504102,"(-122.0938,37.6445)",60
-59,1202504121,"(-122.0938,37.6445)",65
-59,1202504209,"(-122.0938,37.6445)",63
-59,1202504212,"(-122.0937,37.6445)",68
-59,1202504262,"(-122.0937,37.6445)",63
-59,1202504429,"(-122.0938,37.6445)",58
-59,1202504455,"(-122.0937,37.6445)",63
-59,1202504499,"(-122.0938,37.6445)",58
-59,1202504545,"(-122.0937,37.6445)",75
-59,1202504651,"(-122.0938,37.6445)",57
-59,1202504843,"(-122.0937,37.6445)",61
-59,1202504906,"(-122.0938,37.6445)",61
-59,1202504949,"(-122.0938,37.6445)",49
-59,1202505156,"(-122.0937,37.6445)",68
-59,1202505262,"(-122.0937,37.6445)",65
-59,1202505275,"(-122.0938,37.6445)",61
-59,1202505307,"(-122.0937,37.6445)",69
-59,1202505326,"(-122.0937,37.6445)",57
-59,1202505463,"(-122.0938,37.6445)",55
-59,1202505552,"(-122.0938,37.6445)",60
-59,1202505568,"(-122.0938,37.6445)",59
-59,1202505575,"(-122.0938,37.6445)",69
-59,1202505582,"(-122.0937,37.6445)",72
-59,1202505613,"(-122.0937,37.6445)",72
-59,1202505698,"(-122.0938,37.6445)",52
-59,1202506178,"(-122.0938,37.6445)",59
-59,1202506219,"(-122.0937,37.6445)",61
-59,1202506371,"(-122.0937,37.6445)",70
-59,1202506397,"(-122.0938,37.6445)",66
-59,1202506413,"(-122.0937,37.6445)",60
-59,1202506471,"(-122.0938,37.6445)",56
-59,1202506678,"(-122.0938,37.6445)",56
-59,1202506693,"(-122.0937,37.6445)",69
-59,1202506701,"(-122.0937,37.6445)",67
-59,1202506776,"(-122.0938,37.6445)",57
-59,1202506782,"(-122.0938,37.6445)",57
-59,1202506924,"(-122.0937,37.6445)",65
-59,1202506936,"(-122.0937,37.6445)",66
-59,1202507032,"(-122.0937,37.6445)",66
-59,1202507033,"(-122.0938,37.6445)",64
-59,1202507056,"(-122.0937,37.6445)",65
-59,1202507104,"(-122.0938,37.6445)",57
-59,1202507173,"(-122.0938,37.6445)",56
-59,1202507214,"(-122.0937,37.6445)",63
-59,1202507293,"(-122.0938,37.6445)",56
-59,1202507413,"(-122.0937,37.6445)",71
-59,1202507434,"(-122.0936,37.6446)",69
-59,1202507518,"(-122.0938,37.6445)",51
-59,1202507533,"(-122.0938,37.6445)",52
-59,1202507639,"(-122.0938,37.6445)",59
-59,1202507756,"(-122.0937,37.6445)",64
-59,1202507765,"(-122.0938,37.6445)",60
-59,1202507849,"(-122.0938,37.6445)",64
-59,1202507894,"(-122.0937,37.6445)",58
-59,1202507899,"(-122.0937,37.6445)",56
-59,1202507968,"(-122.0937,37.6445)",61
-59,1202507995,"(-122.0937,37.6445)",66
-59,1202508025,"(-122.0936,37.6446)",74
-59,1202508096,"(-122.0937,37.6445)",66
-59,1202508181,"(-122.0937,37.6445)",68
-59,1202508237,"(-122.0937,37.6445)",61
-59,1202508317,"(-122.0938,37.6445)",54
-59,1202508461,"(-122.0938,37.6445)",51
-59,1202508485,"(-122.0938,37.6445)",62
-59,1202508489,"(-122.0938,37.6445)",60
-59,1202508582,"(-122.0937,37.6445)",62
-59,1202508615,"(-122.0938,37.6445)",61
-59,1202508678,"(-122.0938,37.6445)",58
-59,1202508725,"(-122.0938,37.6445)",62
-59,1202508795,"(-122.0937,37.6445)",67
-59,1202508810,"(-122.0938,37.6445)",62
-59,1202508895,"(-122.0938,37.6445)",63
-59,1202508896,"(-122.0938,37.6445)",62
-59,1202508981,"(-122.0937,37.6445)",66
-59,1202508996,"(-122.0938,37.6445)",58
-59,1202509082,"(-122.0937,37.6445)",69
-59,1202509110,"(-122.0938,37.6445)",63
-59,1202509242,"(-122.0938,37.6445)",57
-59,1202509480,"(-122.0938,37.6445)",64
-59,1202509575,"(-122.0938,37.6445)",62
-59,1202509584,"(-122.0938,37.6445)",59
-59,1202509606,"(-122.0938,37.6445)",56
-59,1202509678,"(-122.0937,37.6445)",60
-59,1202509684,"(-122.0938,37.6445)",61
-59,1202509734,"(-122.0937,37.6445)",71
-59,1202509803,"(-122.0938,37.6445)",61
-59,1202509964,"(-122.0938,37.6445)",60
-59,1202509984,"(-122.0938,37.6445)",56
-59,1202510176,"(-122.0938,37.6445)",61
-59,1202510362,"(-122.0938,37.6445)",53
-59,1202510581,"(-122.0938,37.6445)",60
-59,1202510584,"(-122.0938,37.6445)",60
-59,1202510607,"(-122.0938,37.6445)",60
-59,1202510632,"(-122.0936,37.6446)",72
-59,1202510675,"(-122.0938,37.6445)",57
-59,1202510682,"(-122.0938,37.6445)",50
-59,1202510686,"(-122.0938,37.6445)",50
-59,1202510844,"(-122.0938,37.6445)",65
-59,1202510861,"(-122.0938,37.6445)",61
-59,1202510969,"(-122.0938,37.6445)",58
-59,1202511058,"(-122.0938,37.6445)",58
-59,1202511241,"(-122.0938,37.6445)",56
-59,1202511442,"(-122.0938,37.6445)",58
-59,1202511472,"(-122.0938,37.6445)",78
-59,1202511590,"(-122.0938,37.6445)",58
-59,1202511690,"(-122.0938,37.6445)",55
-59,1202511698,"(-122.0937,37.6445)",62
-59,1202511760,"(-122.0938,37.6445)",58
-59,1202511773,"(-122.0938,37.6445)",57
-59,1202511863,"(-122.0938,37.6445)",65
-59,1202511980,"(-122.0937,37.6445)",59
-59,1202512147,"(-122.0938,37.6445)",55
-59,1202512276,"(-122.0938,37.6445)",51
-59,1202512403,"(-122.0938,37.6445)",44
-59,1202512466,"(-122.0937,37.6445)",59
-59,1202512599,"(-122.0938,37.6445)",49
-59,1202512694,"(-122.0937,37.6445)",39
-59,1202512782,"(-122.0937,37.6445)",42
-59,1202512945,"(-122.0938,37.6445)",29
-59,1202513118,"(-122.0938,37.6445)",35
-59,1202513128,"(-122.0938,37.6445)",32
-59,1202513160,"(-122.0938,37.6445)",33
-59,1202513368,"(-122.0938,37.6445)",16
-59,1202513570,"(-122.0938,37.6445)",27
-59,1202513584,"(-122.0938,37.6445)",28
-59,1202514214,"(-122.0938,37.6445)",24
-59,1202514358,"(-122.0938,37.6445)",32
-59,1202514394,"(-122.0938,37.6445)",30
-59,1202514413,"(-122.0938,37.6445)",37
-59,1202514505,"(-122.0938,37.6445)",30
-59,1202514638,"(-122.0937,37.6445)",29
-59,1202514645,"(-122.0938,37.6445)",23
-59,1202514838,"(-122.0938,37.6445)",19
-59,1202514839,"(-122.0938,37.6445)",22
-59,1202514912,"(-122.0938,37.6445)",24
-59,1202515026,"(-122.0938,37.6445)",33
-59,1202515057,"(-122.0938,37.6445)",34
-59,1202515129,"(-122.0938,37.6445)",33
-59,1202515169,"(-122.0937,37.6445)",29
-59,1202515283,"(-122.0938,37.6445)",26
-59,1202515341,"(-122.0938,37.6445)",21
-59,1202515405,"(-122.0938,37.6445)",27
-59,1202515584,"(-122.0938,37.6445)",31
-59,1202515703,"(-122.0938,37.6445)",35
-59,1202515795,"(-122.0938,37.6445)",36
-59,1202515800,"(-122.0938,37.6445)",32
-59,1202515857,"(-122.0938,37.6445)",36
-59,1202516007,"(-122.0938,37.6445)",36
-59,1202516015,"(-122.0938,37.6445)",37
-59,1202516015,"(-122.0938,37.6445)",38
-59,1202516205,"(-122.0937,37.6445)",42
-59,1202516237,"(-122.0938,37.6445)",39
-59,1202516298,"(-122.0938,37.6445)",39
-59,1202516344,"(-122.0938,37.6445)",20
-59,1202516362,"(-122.0938,37.6445)",14
-59,1202516523,"(-122.0938,37.6445)",26
-59,1202516625,"(-122.0938,37.6445)",23
-59,1202516628,"(-122.0938,37.6445)",25
-59,1202516659,"(-122.0938,37.6445)",19
-59,1202516724,"(-122.0938,37.6445)",27
-59,1202516801,"(-122.0938,37.6445)",36
-59,1202516843,"(-122.0937,37.6445)",36
-59,1202516948,"(-122.0938,37.6445)",28
-59,1202517060,"(-122.0938,37.6445)",30
-59,1202517186,"(-122.0938,37.6445)",20
-59,1202517507,"(-122.0938,37.6445)",33
-59,1202517523,"(-122.0938,37.6445)",29
-59,1202517631,"(-122.0938,37.6445)",38
-59,1202517692,"(-122.0938,37.6445)",40
-59,1202517785,"(-122.0938,37.6445)",36
-59,1202517810,"(-122.0938,37.6445)",29
-59,1202517901,"(-122.0938,37.6445)",33
-59,1202518008,"(-122.0938,37.6445)",28
-59,1202518010,"(-122.0938,37.6445)",25
-59,1202518061,"(-122.0937,37.6445)",26
-59,1202518097,"(-122.0938,37.6445)",28
-59,1202518179,"(-122.0938,37.6445)",35
-59,1202518214,"(-122.0938,37.6445)",39
-59,1202518286,"(-122.0938,37.6445)",33
-59,1202518307,"(-122.0938,37.6445)",36
-59,1202518362,"(-122.0938,37.6445)",32
-59,1202518430,"(-122.0938,37.6445)",32
-59,1202518570,"(-122.0938,37.6445)",20
-59,1202518645,"(-122.0938,37.6445)",22
-59,1202518715,"(-122.0938,37.6445)",33
-59,1202519041,"(-122.0938,37.6445)",35
-59,1202519076,"(-122.0938,37.6445)",32
-59,1202519095,"(-122.0938,37.6445)",27
-59,1202519267,"(-122.0938,37.6445)",21
-59,1202519347,"(-122.0938,37.6445)",21
-59,1202519366,"(-122.0938,37.6445)",26
-59,1202519456,"(-122.0937,37.6445)",25
-59,1202519526,"(-122.0938,37.6445)",31
-59,1202519599,"(-122.0937,37.6445)",35
-59,1202519769,"(-122.0938,37.6445)",17
-59,1202519845,"(-122.0937,37.6445)",20
-59,1202520022,"(-122.0938,37.6445)",34
-59,1202520038,"(-122.0938,37.6445)",32
-59,1202520054,"(-122.0938,37.6445)",31
-59,1202520513,"(-122.0938,37.6445)",32
-59,1202520781,"(-122.0938,37.6445)",15
-59,1202520878,"(-122.0938,37.6445)",24
-59,1202520960,"(-122.0938,37.6445)",24
-59,1202521217,"(-122.0938,37.6445)",24
-59,1202521293,"(-122.0938,37.6445)",15
-59,1202521393,"(-122.0938,37.6445)",21
-59,1202521416,"(-122.0938,37.6445)",28
-59,1202521439,"(-122.0938,37.6445)",33
-59,1202521479,"(-122.0938,37.6445)",32
-59,1202521530,"(-122.0938,37.6445)",33
-59,1202521634,"(-122.0938,37.6445)",33
-59,1202521946,"(-122.0938,37.6445)",26
-59,1202521988,"(-122.0938,37.6445)",19
-59,1202522083,"(-122.0938,37.6445)",24
-59,1202522150,"(-122.0938,37.6445)",13
-59,1202522210,"(-122.0937,37.6445)",23
-59,1202522257,"(-122.0938,37.6445)",15
-59,1202522259,"(-122.0938,37.6445)",24
-59,1202522356,"(-122.0938,37.6445)",14
-59,1202522382,"(-122.0938,37.6445)",17
-58,1202494781,"(-122.0923,37.6426)",70
-58,1202494793,"(-122.0923,37.6426)",67
-58,1202494838,"(-122.0924,37.6425)",64
-58,1202494891,"(-122.0923,37.6426)",71
-58,1202494953,"(-122.0923,37.6426)",59
-58,1202495179,"(-122.0923,37.6426)",61
-58,1202495207,"(-122.0924,37.6425)",55
-58,1202495232,"(-122.0923,37.6426)",65
-58,1202495872,"(-122.0923,37.6426)",65
-58,1202495896,"(-122.0924,37.6426)",64
-58,1202496077,"(-122.0924,37.6425)",62
-58,1202496275,"(-122.0924,37.6425)",59
-58,1202496579,"(-122.0923,37.6426)",68
-58,1202496843,"(-122.0923,37.6426)",65
-58,1202496846,"(-122.0924,37.6425)",66
-58,1202496912,"(-122.0924,37.6425)",65
-58,1202496916,"(-122.0924,37.6425)",57
-58,1202497031,"(-122.0924,37.6425)",67
-58,1202497118,"(-122.0924,37.6425)",65
-58,1202497129,"(-122.0924,37.6425)",63
-58,1202497168,"(-122.0924,37.6426)",72
-58,1202497266,"(-122.0923,37.6426)",64
-58,1202497301,"(-122.0924,37.6425)",64
-58,1202497360,"(-122.0924,37.6425)",64
-58,1202497423,"(-122.0924,37.6426)",70
-58,1202497455,"(-122.0924,37.6426)",59
-58,1202497701,"(-122.0924,37.6425)",66
-58,1202497727,"(-122.0924,37.6425)",69
-58,1202497933,"(-122.0923,37.6426)",69
-58,1202498221,"(-122.0923,37.6426)",66
-58,1202498347,"(-122.0923,37.6426)",63
-58,1202498393,"(-122.0924,37.6426)",60
-58,1202498485,"(-122.0924,37.6425)",59
-58,1202498504,"(-122.0924,37.6426)",63
-58,1202498596,"(-122.0924,37.6425)",56
-58,1202498661,"(-122.0924,37.6426)",63
-58,1202499042,"(-122.0923,37.6426)",68
-58,1202499067,"(-122.0924,37.6425)",67
-58,1202499249,"(-122.0924,37.6425)",53
-58,1202499446,"(-122.0924,37.6426)",63
-58,1202499667,"(-122.0923,37.6426)",62
-58,1202499669,"(-122.0924,37.6425)",69
-58,1202499700,"(-122.0924,37.6425)",56
-58,1202499819,"(-122.0924,37.6426)",63
-58,1202499834,"(-122.0923,37.6426)",66
-58,1202499859,"(-122.0923,37.6426)",62
-58,1202499869,"(-122.0924,37.6425)",64
-58,1202500229,"(-122.0923,37.6426)",68
-58,1202500393,"(-122.0924,37.6425)",56
-58,1202500481,"(-122.0924,37.6425)",61
-58,1202500607,"(-122.0924,37.6426)",60
-58,1202500695,"(-122.0924,37.6425)",62
-58,1202500732,"(-122.0925,37.6425)",61
-58,1202500774,"(-122.0924,37.6426)",66
-58,1202500872,"(-122.0923,37.6426)",67
-58,1202500943,"(-122.0924,37.6426)",62
-58,1202500966,"(-122.0923,37.6426)",61
-58,1202501012,"(-122.0924,37.6426)",63
-58,1202501030,"(-122.0923,37.6426)",71
-58,1202501147,"(-122.0924,37.6425)",53
-58,1202501148,"(-122.0924,37.6425)",59
-58,1202501151,"(-122.0924,37.6425)",59
-58,1202501271,"(-122.0923,37.6426)",66
-58,1202501420,"(-122.0923,37.6426)",59
-58,1202501465,"(-122.0924,37.6425)",61
-58,1202501736,"(-122.0924,37.6425)",50
-58,1202501747,"(-122.0924,37.6425)",50
-58,1202501831,"(-122.0923,37.6426)",71
-58,1202501854,"(-122.0924,37.6425)",59
-58,1202501900,"(-122.0924,37.6425)",52
-58,1202502055,"(-122.0923,37.6426)",61
-58,1202502063,"(-122.0923,37.6426)",71
-58,1202502179,"(-122.0924,37.6425)",61
-58,1202502222,"(-122.0923,37.6426)",64
-58,1202502595,"(-122.0924,37.6425)",59
-58,1202502602,"(-122.0923,37.6426)",63
-58,1202502673,"(-122.0924,37.6425)",65
-58,1202502827,"(-122.0924,37.6425)",62
-58,1202502853,"(-122.0923,37.6426)",67
-58,1202503065,"(-122.0923,37.6426)",71
-58,1202503066,"(-122.0923,37.6426)",66
-58,1202503140,"(-122.0924,37.6426)",64
-58,1202503148,"(-122.0924,37.6426)",63
-58,1202503306,"(-122.0924,37.6425)",57
-58,1202503323,"(-122.0923,37.6426)",68
-58,1202503445,"(-122.0923,37.6426)",60
-58,1202503477,"(-122.0923,37.6426)",63
-58,1202503524,"(-122.0924,37.6426)",62
-58,1202503574,"(-122.0924,37.6425)",41
-58,1202503658,"(-122.0924,37.6426)",59
-58,1202503865,"(-122.0923,37.6426)",72
-58,1202504108,"(-122.0923,37.6426)",64
-58,1202504111,"(-122.0923,37.6426)",61
-58,1202504129,"(-122.0924,37.6425)",64
-58,1202504218,"(-122.0924,37.6426)",60
-58,1202504221,"(-122.0923,37.6426)",67
-58,1202504271,"(-122.0924,37.6426)",63
-58,1202504438,"(-122.0924,37.6425)",58
-58,1202504464,"(-122.0923,37.6426)",62
-58,1202504509,"(-122.0924,37.6426)",60
-58,1202504552,"(-122.0923,37.6426)",76
-58,1202504660,"(-122.0924,37.6426)",56
-58,1202504852,"(-122.0923,37.6426)",62
-58,1202504915,"(-122.0924,37.6425)",60
-58,1202504961,"(-122.0924,37.6425)",49
-58,1202505163,"(-122.0923,37.6426)",71
-58,1202505271,"(-122.0923,37.6426)",65
-58,1202505283,"(-122.0924,37.6426)",60
-58,1202505314,"(-122.0923,37.6426)",70
-58,1202505336,"(-122.0923,37.6426)",57
-58,1202505473,"(-122.0924,37.6426)",58
-58,1202505562,"(-122.0924,37.6425)",59
-58,1202505577,"(-122.0924,37.6426)",59
-58,1202505583,"(-122.0923,37.6426)",69
-58,1202505589,"(-122.0923,37.6426)",72
-58,1202505621,"(-122.0923,37.6426)",73
-58,1202505707,"(-122.0924,37.6425)",53
-58,1202506187,"(-122.0923,37.6426)",59
-58,1202506228,"(-122.0923,37.6426)",61
-58,1202506379,"(-122.0923,37.6426)",70
-58,1202506405,"(-122.0924,37.6426)",67
-58,1202506423,"(-122.0923,37.6426)",59
-58,1202506481,"(-122.0924,37.6425)",55
-58,1202506687,"(-122.0924,37.6425)",52
-58,1202506700,"(-122.0923,37.6426)",71
-58,1202506709,"(-122.0923,37.6426)",70
-58,1202506785,"(-122.0924,37.6426)",56
-58,1202506792,"(-122.0924,37.6426)",57
-58,1202506932,"(-122.0923,37.6426)",66
-58,1202506944,"(-122.0923,37.6426)",66
-58,1202507041,"(-122.0923,37.6426)",67
-58,1202507042,"(-122.0924,37.6426)",63
-58,1202507064,"(-122.0923,37.6426)",67
-58,1202507093,"(-122.0922,37.6426)",49
-58,1202507114,"(-122.0924,37.6425)",55
-58,1202507183,"(-122.0924,37.6426)",60
-58,1202507222,"(-122.0923,37.6426)",62
-58,1202507302,"(-122.0924,37.6425)",50
-58,1202507421,"(-122.0923,37.6426)",74
-58,1202507442,"(-122.0922,37.6426)",69
-58,1202507528,"(-122.0924,37.6425)",51
-58,1202507543,"(-122.0924,37.6425)",50
-58,1202507649,"(-122.0923,37.6426)",61
-58,1202507765,"(-122.0923,37.6426)",66
-58,1202507774,"(-122.0923,37.6426)",61
-58,1202507857,"(-122.0924,37.6426)",65
-58,1202507903,"(-122.0923,37.6426)",60
-58,1202507908,"(-122.0923,37.6426)",59
-58,1202507977,"(-122.0923,37.6426)",63
-58,1202507989,"(-122.0923,37.6426)",57
-58,1202508003,"(-122.0923,37.6426)",67
-58,1202508033,"(-122.0923,37.6426)",72
-58,1202508105,"(-122.0923,37.6426)",68
-58,1202508189,"(-122.0923,37.6426)",68
-58,1202508246,"(-122.0923,37.6426)",62
-58,1202508327,"(-122.0924,37.6425)",52
-58,1202508472,"(-122.0924,37.6426)",52
-58,1202508494,"(-122.0924,37.6426)",60
-58,1202508498,"(-122.0923,37.6426)",59
-58,1202508591,"(-122.0923,37.6426)",62
-58,1202508624,"(-122.0924,37.6426)",61
-58,1202508688,"(-122.0924,37.6426)",60
-58,1202508734,"(-122.0924,37.6426)",62
-58,1202508803,"(-122.0923,37.6426)",68
-58,1202508819,"(-122.0924,37.6425)",63
-58,1202508903,"(-122.0924,37.6425)",65
-58,1202508905,"(-122.0924,37.6425)",61
-58,1202508973,"(-122.0922,37.6426)",29
-58,1202508989,"(-122.0923,37.6426)",69
-58,1202509006,"(-122.0924,37.6425)",58
-58,1202509089,"(-122.0923,37.6426)",72
-58,1202509118,"(-122.0924,37.6426)",64
-58,1202509252,"(-122.0924,37.6425)",58
-58,1202509489,"(-122.0924,37.6426)",63
